bigg_id,name,formulas,charges
cdp12dgr18111Z160,"""CDP-1-(9Z)-octadecenoyl,2-hexadecanoyl-sn-glycerol""",['C46H83N3O15P2'],[]
cdp12dgr1819Z160,"""CDP-1-(11Z)-octadecenoyl,2-hexadecanoyl-sn-glycerol""","['C46H81N3O15P2', 'C46H83N3O15P2']",[-2]
cdp12dgr182_9_12,"""CDP-1,2-diacyl-sn-glycerol(18:2(9Z,12Z)/18:2(9Z,12Z))""",['C48H79N3O15P2'],[-2]
cdp12dgr182n6160,"""CDP-1,2-diacyl-sn-glycerol(18:2(9Z,12Z)/16:0)""",['C46H79N3O15P2'],[-2]
cdp12dgr182n61619Z,"""CDP-1,2-diacyl-sn-glycerol(18:2(9Z,12Z)/16:1(9Z))""",['C46H77N3O15P2'],[-2]
cdp12dgr182n6205n3,"""CDP-1,2-diacyl-sn-glycerol(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))""",['C50H77N3O15P2'],[-2]
cdp12dgr205n3,"""CDP-1,2-diacyl-sn-glycerol(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))""",['C52H75N3O15P2'],[-2]
cdp12dgr205n3160,"""CDP-1,2-diacyl-sn-glycerol(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)""",['C48H77N3O15P2'],[-2]
cdp12dgr205n31619Z,"""CDP-1,2-diacyl-sn-glycerol(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))""",['C48H75N3O15P2'],[-2]
cdp12dgr205n3182n6,"""CDP-1,2-diacyl-sn-glycerol(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))""",['C50H77N3O15P2'],[-2]
cdp4dh36ddglc,"""CDP-4-dehydro-3-6-dideoxy-D-glucose""",['C15H21N3O14P2'],[-2]
cdp4dh6doglc,"""CDP-4-dehydro-6-deoxy-D-glucose""",['C15H21N3O15P2'],[-2]
CDP_4keto_36dideox_glc,"""CDP-4-keto-3;6-dideoxy-D-glucose""",['C15H21N3O15P2'],[0]
cdpabeq,"""CDP-abequose""",['C15H23N3O14P2'],[-2]
CDP_4keto_6deox_glc,"""CDP-4-keto-6-deoxy-D-glucose""",['C15H21N3O16P2'],[0]
cdpc16c19g,"""Cdp diacylglycerol (C16:0, C19:0)""",['C47H85N3O15P2'],[]
cdpc19c19g,"""Cdp diacylglycerol (C19:0, C19:0)""",['C50H91N3O15P2'],[]
cdpchol,"""CDPcholine C14H25N4O11P2""",['C14H25N4O11P2'],[-1]
cdpdag_BS,"""CDPdiacylglycerol  B subtilis  C4336H7772N300O1500P200""",['C4336H7772N300O1500P200'],[-200]
cdpdag_cho,"""CDP-diacylglycerol(2-)""",['C12H17N3O11P2RCO2R2CO2'],[-2]
cdpdag_HP,"""CDP-Diacylglycerol Hp specific""",['C45H79N3O15P2'],[]
cdpdag_EC,"""CDPdiacylglycerol (E coli)""",['C2286H3998N150O750P100'],[-100]
cdpdag_hs_16_0_16_0,"""CDP diacylglycerol (homo sapiens, C16:0, C16:0)""",[],[]
cdpdag_hs,"""CDP diacylglycerol (homo sapiens)""",['C12H17N3O11P2RCO2R2CO2'],[-2]
cdpdag_hs_16_0_18_0,"""Cdpdag hs 16 0 18 0[c]""",[],[]
cdpdag_hs_16_0_18_1,"""CDP diacylglycerol (homo sapiens, C16:0, C18:1)""",[],[]
cdpdag_hs_16_0_18_2,"""CDP diacylglycerol (homo sapiens, C16:0, C18:2)""",[],[]
cdpdag_hs_16_0_20_4,"""Cdpdag hs 16 0 20 4[c]""",[],[]
cdpdag_hs_18_0_18_0,"""Cdpdag hs 18 0 18 0[c]""",[],[]
cdpdag_hs_18_0_18_1,"""Cdpdag hs 18 0 18 1[c]""",[],[]
cdpdag_hs_18_0_18_2,"""Cdpdag hs 18 0 18 2[c]""",[],[]
cdpdag_hs_18_0_20_4,"""CDP diacylglycerol (homo sapiens, C18:0, C20:4) cytosol""",[],[]
cdpdag_hs_18_1_18_1,"""CDP diacylglycerol (homo sapiens, C18:1, C18:1)""",[],[]
cdpdag_hs_18_1_18_2,"""CDP diacylglycerol (homo sapiens, C18:1, C18:2)""",[],[]
cdpdag_hs_18_1_20_4,"""Cdpdag hs 18 1 20 4[c]""",[],[]
cdpdag_hs_18_2_16_0,"""CDP diacylglycerol (homo sapiens, C18:2, C16:0)""",[],[]
cdpdag_hs_18_2_18_1,"""CDP diacylglycerol (homo sapiens, C18:2, C18:1)""",[],[]
cdpdag_hs_18_2_18_2,"""Cdpdag hs 18 2 18 2[c]""",[],[]
cdpdag_hs_20_4_20_4,"""Cdpdag hs 20 4 20 4[c]""",[],[]
cdpdag_hs_18_2_20_4,"""Cdpdag hs 18 2 20 4[c]""",[],[]
cdpdag_LLA,"""CDPdiacylglycerol  lactis specific""",['C4620H8098N300O1500P200'],[-200]
CDPdag_LM,"""CDP diacylglycerol  L major  C4740H8024N300O1500P200""",['C4740H8024N300O1500P200'],[-200]
cdpdag_MRSA,"""CDP-diacylglycerol""",['C62H114N5O26P3'],[-2]
cdpdag_pf_16_0_16_0,"""CDP diacylglycerol(plasmodium,C16:0,C16:0)""",['C44H79N3O15P2'],[-2]
cdpdag_pf_16_0_18_0,"""CDP diacylglycerol(plasmodium,C16:0,C18:0)""",['C46H83N3O15P2'],[-2]
cdpdag_pf_16_0_18_1,"""CDP diacylglycerol(plasmodium,C16:0,C18:1)""",['C46H81N3O15P2'],[-2]
cdpdag_pf_18_0_18_1,"""CDP diacylglycerol(plasmodium,C18:0,C18:1)""",['C48H85N3O15P2'],[-2]
cdpdag_pf_18_0_18_0,"""CDP diacylglycerol(plasmodium,C18:0,C18:0)""",['C48H87N3O15P2'],[-2]
cdpdag_pf_18_0_20_4,"""CDP diacylglycerol(plasmodium,C18:0,C20:4)""",['C50H83N3O15P2'],[-2]
cdpdag_pf_18_1_18_1,"""CDP diacylglycerol(plasmodium,C18:1,C18:1)""",['C48H83N3O15P2'],[-2]
cdpdag_pf_20_4_20_4,"""CDP diacylglycerol(plasmodium,C20:4,C20:4)""",['C52H79N3O15P2'],[-2]
cdpdag_pf_18_1_20_4,"""CDP diacylglycerol(plasmodium,C18:1,C20:4)""",['C50H81N3O15P2'],[-2]
cdpdag_SA,"""CDPdiacylglycerol (Saureus)""",['C2010H3615N150O542P100'],[-100]
cdpdag_SC,"""CDPdiacylglycerol  yeast specific C4440H7744N300O1500P200""",['C4440H7744N300O1500P200'],[-200]
cdpdddecg,"""CDP-1,2-didodecanoylglycerol""",['C36H63N3O15P2'],[-2]
cdpdhdec9eg,"""CDP-1,2-dihexadec-9-enoylglycerol""",['C44H75N3O15P2'],[-2]
cdpdhexdecglc,"""CDP-1,2-dihexadecanoylglycerol""",[],[]
cdpdhdecg,"""CDP-1,2-dihexadecanoylglycerol""",['C44H79N3O15P2'],[-2]
cdpdodec11eg,"""CDP-1,2-dioctadec-11-enoylglycerol""",['C48H83N3O15P2'],[-2]
cdpdodec91215eg,"""CDP-1,2-dioctadec-9-12-15-trienoylglycerol""",['C48H75N3O15P2'],[-2]
cdpdodec691215eg,"""CDP-1,2-dioctadec-6-9-12-15-tetraenoylglycerol""",['C48H71N3O15P2'],[-2]
cdpdodec6912eg,"""CDP-1,2-dioctadec-6-9-12-trienoylglycerol""",['C48H75N3O15P2'],[-2]
cdpdodec912eg,"""CDP-1,2-dioctadec-9-12-dienoylglycerol""",['C48H79N3O15P2'],[-2]
cdpdodec9eg,"""CDP-1,2-dioctadec-9-enoylglycerol """,['C48H83N3O15P2'],[-2]
cdpdtdec7eg,"""CDP-1,2-ditetradec-7-enoylglycerol""",['C40H67N3O15P2'],[-2]
cdpdodecg,"""CDP-1,2-dioctadecanoylglycerol""",['C48H87N3O15P2'],[-2]
cdpdtdecg,"""CDP-1,2-ditetradecanoylglycerol""",['C40H71N3O15P2'],[-2]
cdpdtetdecglc,"""CDP-1,2-ditetradecanoylglycerol""",[],[]
cdpea,"""CDPethanolamine C11H19N4O11P2""",['C11H19N4O11P2'],[-1]
cdpg,"""Cyclic 2,3-bisphospho-D-glycerate""","['C3H3O9P2', 'C12H21N3O13P2']",[0]
cdpglc,"""CDP-glucose""",['C15H23N3O16P2'],[-2]
cdpglyc,"""CDPglycerol C12H19N3O13P2""",['C12H19N3O13P2'],"[0, -2]"
cdp_inost,"""CDP-Inositol""",['C15H23O16N3P2'],[]
cdpoctdecglc,"""CDP-1,2-dioctadecanoylglycerol""",[],[]
cdppar,"""CDP-alpha-D-paratose""",['C15H23N3O14P2'],[-2]
cdprbt,"""CDP-ribitol(2-)""",['C14H23N3O15P2'],[]
cdprbtl,"""CDPribitol""",['C14H23N3O15P2'],[-2]
cdprib,"""CDP-ribitol""",['C14H23N3O15P2'],[-2]
cdptyv,"""CDP-alpha-D-tyvelose""",['C15H23N3O14P2'],[-2]
CE0074,"""Alloxan""","['C4H2N2O4', 'C4N2O4']","[0, -2]"
CE0233,"""5beta-cholestane-3alpha,7alpha,27-triol""",['C27H48O3'],[0]
CE0469,"""Gama-L-glutamyl-L-alanine""",['C8H13N2O5'],[-1]
CE0347,"""12-hydroxyeicosatetraenoate""",['C20H31O3'],[-1]
CE0692,"""3-oxolaur-cis-5-enoyl-CoA""",['C33H50N7O18P3S'],[-4]
CE0713,"""3-oxolinoleoyl-CoA; 3-oxo-(9Z,12Z)-9,12-Octadecadienoyl CoA""",['C39H60N7O18P3S'],[-4]
CE0693,"""3-oxolaur-6-cis-enoyl-CoA""",['C33H50N7O18P3S'],[-4]
CE0737,"""Malonic dialdehyde""",['C3H3O2'],[-1]
CE0782,"""3-oxomyrist-7-enoyl-CoA""",['C35H54N7O18P3S'],[-4]
CE0785,"""Cis,Cis-Myristo-5,8-Dienoyl Coenzyme A""",['C35H54N7O17P3S'],[-4]
CE0849,"""Cis,Cis-Palmito-7,10-Dienoyl Coenzyme A""",['C37H58N7O17P3S'],[-4]
CE0853,"""3-oxopalmitoleoyl-CoA""",['C37H58N7O18P3S'],[-4]
CE0955,"""6-oxo-prostaglandin F1alpha""",['C20H33O6'],[-1]
CE1059,"""N1,N8-diacetylspermidine""",['C11H24N3O2'],[1]
CE1102,"""Cis-(3S)-hydroxytetradec-7-enoyl-CoA""",['C35H56N7O18P3S'],[-4]
CE1162,"""Vitamin A2; all-trans-3-dehydroretinol""",['C20H28O'],[0]
CE1243,"""12S-HHT""","['C17H27O3', 'C17H26O3']",[-1]
CE1261,"""5-S-Cysteinyldopa""",['C12H16N2O6S'],[0]
CE1272,"""5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol""",['C27H48O4'],[0]
CE1274,"""3alpha,7alpha,12alpha,25-tetrahydroxy-5beta-cholestane-24-one""",['C27H46O5'],[0]
CE1273,"""5beta-cholestane-3alpha,7alpha,12alpha,24S,25-pentol""",['C27H48O5'],[0]
CE1277,"""5beta-cholestane-3alpha,7alpha,12alpha,23,25-pentol""",['C27H48O5'],[0]
CE1278,"""5beta-cholestane-3alpha,7alpha,12alpha,25,27-pentol""",['C27H48O5'],[0]
CE1279,"""5beta-cholestane-3alpha,7alpha,12alpha,24R,25-pentol""",['C27H48O5'],[0]
CE1292,"""3beta-hydroxy-5-cholestene-27-oate""",['C27H43O3'],[-1]
CE1293,"""27alpha-hydroxy-7-dehydrocholesterol""",['C27H44O2'],[0]
CE1294,"""27alpha-hydroxy-8-dehydrocholesterol""",['C27H44O2'],[0]
CE1297,"""8-dehydrocholesterol; 3beta-Cholesta-5,8-dien-3-ol""",['C27H44O'],[0]
CE1298,"""3beta-hydroxy-5-cholestenal""",['C27H44O2'],[0]
CE1310,"""N-acetyl-L-cysteine""",['C5H8NO3S'],[-1]
CE1352,"""17Alpha-Hydroxypregnenolone Sulfate""",['C21H31O6S'],[-1]
CE1401,"""Homocysteine thiolactone""",['C4H8NOS'],[1]
CE1447,"""11-dehydrothromboxane B2""",['C20H31O6'],[-1]
CE1554,"""N-acetyl-L-alanine""",['C5H8NO3'],[-1]
CE1556,"""N-acetyl-L-asparagine""",['C6H9N2O4'],[-1]
CE1562,"""5,6-indolequinone-2-carboxylate""",['C9H4NO4'],[-1]
CE1589,"""Deoxycholoyl-CoA""",['C45H70N7O19P3S'],[-4]
CE1617,"""9-cis-retinoate""",['C20H27O2'],[-1]
CE1665,"""Gama-glutamylglutathione""",['C15H22N4O9S'],[-2]
CE1661,"""Gama-L-glutamyl-L-alpha-aminobutyrate""",['C9H15N2O5'],[-1]
CE1761,"""4-hydroxyvitamin A1""",['C20H30O2'],[0]
CE1787,"""1-deoxy-1-(N6-lysino)-D-fructose""",['C12H25N2O7'],[1]
CE1918,"""5-hydroxytryptophol""",['C10H11NO2'],[0]
CE1925,"""3'-carboxy-alpha-chromanol""",['C16H21O4'],[-1]
CE1926,"""Gama-carboxyethyl-hydroxychroman""",['C15H19O4'],[-1]
CE1935,"""Spermine monoaldehyde""",['C10H26N3O'],[3]
CE1937,"""Spermic acid 1""",['C10H25N3O2'],[2]
CE1936,"""Spermine dialdehyde""",['C10H22N2O2'],[2]
CE1939,"""Spermidine monoaldehyde 1""",['C7H18N2O'],[2]
CE1940,"""Spermidine monoaldehyde 2""",['C7H18N2O'],[2]
CE1941,"""Isoputreanine""",['C7H17N2O2'],[1]
CE1943,"""Spermidine dialdehyde""",['C7H14NO2'],[1]
CE1944,"""1-pyrrolinium""",['C4H8N'],[1]
CE1950,"""Cyanosulfurous Acid Anion""",['CH2NO2S'],[0]
CE1957,"""4-hydroxy-3-nitrophenylacetate""",['C8H5NO5'],[-2]
CE2006,"""4-hydroxy-2-nonenal""",['C9H16O2'],[0]
CE2011,"""Hypothiocyanite""",['CHNOS'],[0]
CE2026,"""3-methylcrotonoylglycine""",['C7H10NO3'],[-1]
CE2020,"""N-arachidonoylglycinate""",['C22H34NO3'],[-1]
CE2028,"""Beta-hydroxy-beta-methylbutyrate""","['C5H8O3', 'C5H9O3']",[-1]
CE2038,"""Trans-2,3-Dehydropristanoyl Coenzyme A""",['C40H66N7O17P3S'],[-4]
CE2047,"""9,10-hydroxyoctadec-12(Z)-enoate""",['C18H33O4'],[-1]
CE2049,"""12,13-hydroxyoctadec-9(Z)-enoate""",['C18H33O4'],[-1]
CE2053,"""20-oxo-leukotriene B4""",['C20H29O5'],[-1]
CE2056,"""20-dihydroxyleukotriene B4""",['C20H31O6'],[-1]
CE2065,"""Acetylcarnosine""",['C11H15N4O4'],[-1]
CE2072,"""Putreanine""",['C7H17N2O2'],[1]
CE2084,"""5-oxo-(6E,8Z,11Z,14Z)-eicosatetraenoic acid""",['C20H29O3'],[-1]
CE2088,"""N-acetyl-S-[2-carboxy-1-(1 H-imidazol-4-yl)ethyl]-L-cysteine""",['C11H13N3O5S'],[-2]
CE2089,"""S-[2-carboxy-1-(1 H-imidazol-4-yl)ethyl]-L-cysteine""",['C9H12N3O4S'],[-1]
CE2095,"""3-hydroxykynurenine-O-beta-D-glucoside""",['C16H22N2O9'],[0]
CE2102,"""Lipoyllysine""",['C14H26N2O3S2'],[0]
CE2122,"""Methyl indole-3-acetate""",['C11H11NO2'],[0]
CE2152,"""1,2,3,4-tetrahydro-beta-carboline""",['C11H13N2'],[1]
CE2172,"""6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline""",['C9H12NO2'],[1]
CE2153,"""6-hydroxy-1,2,3,4-tetrahydro-beta-carboline""",['C11H13N2O'],[1]
CE2173,"""N-methyl-4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline""",['C10H13NO3'],[0]
CE2176,"""3-O-methyldopa""",['C10H13NO4'],[0]
CE2174,"""4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline""",['C9H12NO3'],[1]
CE2180,"""4-hydroxyestrone""",['C18H22O3'],[0]
CE2186,"""4-methoxy-17beta-estradiol""",['C19H26O3'],[0]
CE2184,"""2-hydroxy-3-methoxyestrone""",['C19H24O3'],[0]
CE2183,"""2-hydroxy-3-methoxy-17beta-estradiol""",['C19H26O3'],[0]
CE2189,"""4-methoxyestrone""",['C19H24O3'],[0]
CE2201,"""23S,25-dihydroxyvitamin D3""",['C27H44O3'],[0]
CE2196,"""(R)-1,2-dimethyl-5,6-dihydroxy-tetrahydroisoquinoline""",['C11H16NO2'],[1]
CE2202,"""23S,25,26-trihydroxyvitamin D3""",['C27H44O4'],[0]
CE2203,"""25-hydroxyvitamin D3-26,23-lactol""",['C27H42O4'],[0]
CE2204,"""25-hydroxyvitamin D3-26,23-lactone""",['C27H40O4'],[0]
CE2206,"""24-oxo-1alpha,25-dihydroxyvitamin D3""",['C27H42O4'],[0]
CE2207,"""24-oxo-1alpha,23,25-trihydroxyvitamin D3""",['C27H42O5'],[0]
CE2209,"""5alpha-androstane-3alpha,17beta-diol""",['C19H32O2'],[0]
CE2211,"""Allopregnanolone""",['C21H34O2'],[0]
CE2242,"""Trans-docos-2-enoyl-CoA""",['C43H72N7O17P3S'],[-4]
CE2243,"""Trans-eicos-2-enoyl-CoA""",['C41H68N7O17P3S'],[-4]
CE2245,"""Trans-tetracos-2-enoyl-CoA""",['C45H76N7O17P3S'],[-4]
CE2246,"""3-hydroxydocosanoyl-CoA (4-)""",['C43H74N7O18P3S'],[-4]
CE2247,"""3-hydroxyeicosanoyl-CoA (4-)""",['C41H70N7O18P3S'],[-4]
CE2249,"""3-hydroxytetracosanoyl-CoA(4-)""",['C45H78N7O18P3S'],[-4]
CE2248,"""3-hydroxyoctadecanoyl-CoA(4-)""",['C39H66N7O18P3S'],[-4]
CE2250,"""3-oxodocosanoyl-CoA(4-)""",['C43H72N7O18P3S'],[-4]
CE2253,"""3-oxotetracosanoyl-CoA""",['C45H76N7O18P3S'],[-4]
CE2251,"""3-oxoicosanoyl-CoA(4-)""",['C41H68N7O18P3S'],[-4]
CE2303,"""9-hydroxy-10-O-D-glucuronoside-12Z-octadecenoate""",['C24H40O10'],[-2]
CE2304,"""10-hydroxy-octadec-12Z-enoate-9-beta-D-glucuronide""",['C24H40O10'],[-2]
CE2305,"""12-hydroxy-13-O-D-glucuronoside-octadec-9Z-enoate""",['C24H40O10'],[-2]
CE2306,"""12-O-D-glucuronoside-13-hydroxyoctadec-9Z-enoate""",['C24H40O10'],[-2]
CE2313,"""4,4-dimethylcholesta-8(9),14-dien-3beta-ol""",['C29H48O'],[0]
CE2314,"""4,4-dimethylcholesta-8(9)-en-3beta-ol""",['C29H50O'],[0]
CE2345,"""7alpha-hydroxy-3-oxo-4-cholestenoic acid anion""",['C27H41O4'],[-1]
CE2414,"""(3S,7R,11R)-phytanate""",['C20H39O2'],[-1]
CE2417,"""3(S)-hydroxy-5Z,8Z-tetradecadienoyl-CoA""",['C35H54N7O18P3S'],[-4]
CE2416,"""(2R,6S,10S)-pristanate""",['C19H37O2'],[-1]
CE2420,"""(3S)-3-hydroxydodec-cis-6-enoyl-CoA""",['C33H52N7O18P3S'],[-4]
CE2418,"""(3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA""",['C37H58N7O18P3S'],[-4]
CE2421,"""(3S)-3-hydroxylinoleoyl-CoA""",['C39H62N7O18P3S'],[-4]
CE2422,"""3-oxo-cis,cis-7,10-hexadecadienoyl-CoA""",['C37H56N7O18P3S'],[-4]
CE2424,"""3-oxo-cis,cis-5,8-tetradecadienoyl-CoA""",['C35H52N7O18P3S'],[-4]
CE2432,"""Trans-2-Cis,Cis-5,8-Tetradecatrienoyl Coenzyme A""",['C35H52N7O17P3S'],[-4]
CE2433,"""Trans,Cis,Cis-2,7,10-Hexadecatrienoyl Coenzyme A""",['C37H56N7O17P3S'],[-4]
CE2434,"""Trans,Cis,Cis-2,9,12-Octadecatrienoyl Coenzyme A""",['C39H60N7O17P3S'],[-4]
CE2437,"""2E,6Z,9Z,12Z-Octadecatetraenoyl Coenzyme A""",['C39H58N7O17P3S'],[-4]
CE2438,"""3(S)-Hydroxy-6Z,9Z,12Z-Octadecatrienoyl Coenzyme A""",['C39H60N7O18P3S'],[-4]
CE2439,"""3-Oxo-6Z,9Z,12Z-Octadecatrienoyl Coenzyme A""",['C39H58N7O18P3S'],[-4]
CE2440,"""4Z,7Z,10Z-Hexadecatrienoyl Coenzyme A""",['C37H56N7O17P3S'],[-4]
CE2441,"""2E,4Z,7Z,10Z-Hexadecatetraenoyl Coenzyme A""",['C37H54N7O17P3S'],[-4]
CE2442,"""3Z,7Z,10Z-Hexadecatrienoyl Coenzyme A""",['C37H56N7O17P3S'],[-4]
CE2445,"""6-trans-leukotriene B4""",['C20H31O4'],"[0, -1]"
CE2446,"""6E-12-epi-leukotriene B4""",['C20H31O4'],[-1]
CE2510,"""11-cis-eicosenoate""",['C20H37O2'],"[0, -1]"
CE2516,"""(8Z,11Z,14Z)-eicosatrienoic acid""",['C20H33O2'],[-1]
CE2537,"""15-hydroxy-(8Z,11Z,13E)-eicosatrienoate""",['C20H33O3'],"[0, -1]"
CE2565,"""15(R)-Hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoate""",['C20H31O3'],[-1]
CE2566,"""5(S),6(S)-epoxy-15(R)-hydroxyeicosatetraenoate""",['C20H29O4'],[-1]
CE2567,"""5(S),6(S)-epoxy-15(S)-hydroxy-7E,9E,11Z,13E-eicosatetraenoic acid anion; 5(S),6(S)-epoxy-15(S)-HETE""",['C20H29O4'],[-1]
CE2568,"""15-epi-lipoxin A4""",['C20H31O5'],[-1]
CE2569,"""15-epi-lipoxin B4""",['C20H31O5'],[-1]
CE2576,"""4-hydroperoxy-2-nonenal""",['C9H16O3'],[0]
CE2577,"""4-oxo-2-nonenal""",['C9H14O2'],[0]
CE2592,"""(S)-3-hydroxypalmitoleoyl-CoA""",['C37H60N7O18P3S'],[-4]
CE2597,"""3(S)-3-hydroxydodecen-(5Z)-oyl-CoA""",['C33H52N7O18P3S'],[-4]
CE2615,"""2-hydroxyamino-3,8-dimethylimidazo[4,5-f]quinoxaline""",['C11H11N5O'],[0]
CE2616,"""2-hydroxyamino-MeIQx-N2-(beta-1-glucosiduronyl)-2-hydroxyamino-3,8-dimethylimidazo[4,5-f]quinoxaline""",['C17H18N5O7'],[-1]
CE2705,"""7,8-Dihydrobiopterin""",['C9H13N5O3'],[0]
CE2751,"""Dynorphin A (1-5)""",['C28H37N5O7'],[0]
CE2754,"""3,3',5' - triiodothyronine""",['C15H12I3NO4'],[0]
CE2838,"""Maltononaose""",['C54H92O46'],[0]
CE2839,"""Maltodecaose""",['C60H102O51'],[0]
CE2846,"""Fructoselysine 3-phosphate""",['C12H24N2O10P'],[-1]
CE2848,"""Fructoseglycine ketone 3-phosphate""",['C8H14NO10P'],[-2]
CE2858,"""Dynorphin A 1-8""",['C46H74N14O10'],[2]
CE2847,"""Fructoseglycine""",['C8H15NO7'],[0]
CE2862,"""Neurotensin 1-10; Pglu-Leu-Tyr-Glu-Asn-Lys-Pro-Arg-Arg-Pro""",['C57H91N18O16'],[1]
CE2863,"""Neurotensin 11-13""",['C21H33N3O5'],[0]
CE2866,"""3,3'-diiodo-L-thyronine""",['C15H13I2NO4'],[0]
CE2870,"""3,3'-diiodo-L-thyronine 4'-O-sulfate""",['C15H12I2NO7S'],[-1]
CE2872,"""3',5'-diiodo-L-thyronine""",['C15H13I2NO4'],[0]
CE2873,"""3,5-Diiodo-L-Thyronine 4-O-Sulfate""",['C15H12I2NO7S'],[-1]
CE2874,"""3'-monoiodo-L-thyronine""",['C15H14INO4'],[0]
CE2875,"""3'-monoiodo-L-thyronine 4'-O-sulfate""",['C15H13INO7S'],[-1]
CE2876,"""3',5'-diiodo-L-thyronine-beta-D-glucuronoside""",['C21H20I2NO10'],[-1]
CE2877,"""3,5,3',5'-tetraiodo-L-thyronine-beta-D-glucuronoside""",['C21H18I4NO10'],[-1]
CE2878,"""3,3',5'-triiodo-L-thyronine-beta-D-glucuronoside""",['C21H19I3NO10'],[-1]
CE2879,"""3,5,3'-triiodo-L-thyronine-beta-D-glucuronoside""",['C21H19I3NO10'],[-1]
CE2880,"""3,3'-diiodo-L-thyronine-beta-D-glucuronoside""",['C21H20I2NO10'],[-1]
CE2881,"""3,5,3',5'-tetraiodothyroacetate""",['C14H7I4O4'],[-1]
CE2882,"""3,3',5'-triiodothyroacetate""",['C14H8I3O4'],[-1]
CE2883,"""3,5,3'-triiodothyroacetate""",['C14H8I3O4'],[-1]
CE2884,"""3',5'-diiodothyroacetate""",['C14H9I2O4'],[-1]
CE2885,"""3,5,3',5'-tetraiodothyroacetate-beta-D-glucuronoside""",['C20H14I4O10'],[-2]
CE2886,"""3,3',5'-triiodothyroacetate-beta-D-glucuronoside""",['C20H15I3O10'],[-2]
CE2887,"""3,5,3'-triiodothyroacetate-beta-D-glucuronoside""",['C20H15I3O10'],[-2]
CE2888,"""3',5'-diiodothyroacetate-beta-D-glucuronoside""",['C20H16I2O10'],[-2]
CE2890,"""Dynorphin A (6-8)""",['C18H39N9O4'],[2]
CE2891,"""Dynorphin B""",['C74H118N21O17'],[3]
CE2915,"""Beta-casomorphin""",['C44H60N7O11'],[-1]
CE2916,"""Neocasomorphin""",['C35H51N6O10'],[-1]
CE2917,"""Apelin-13""",['C69H114N23O16S'],[3]
CE2934,"""O-methylhippurate""",['C10H10NO3'],"[0, -1]"
CE2947,"""Xanthurenate-8-O-beta-D-glucoside""",['C16H16NO9'],[-1]
CE2949,"""Oxoxanthurenate; 8-Hydroxy-4-oxo-3,4-dihydro-2-quinolinecarboxylate""",['C10H5NO4'],[-1]
CE2953,"""Rac-5,6-epoxy-retinoate""",['C20H27O3'],[-1]
CE2957,"""18-hydroxy-all-trans-retinoate""",['C20H27O3'],[-1]
CE2955,"""All-trans-3,4-didehydroretinoate""",['C20H25O2'],[-1]
CE2958,"""Rac-5,6-epoxy-retinoyl-beta-D-glucuronide""",['C26H35O9'],[-1]
CE2961,"""4-hydroxy-all-trans-retinyl acetate""",['C22H32O3'],[0]
CE2962,"""Rac-4-hydroxy-4-O-(beta-D-glucuronide)-all-trans-retinyl acetate""",['C28H39O9'],[-1]
CE2963,"""5,6-epoxy-13-cis-retinoate""",['C20H27O3'],[-1]
CE2964,"""5,8-epoxy-13-cis-retinoate""",['C20H27O3'],[-1]
CE3038,"""3beta,7alpha-dihydroxy-5-cholestenoate""",['C27H43O4'],[-1]
CE3075,"""Sorbitol 3-phosphate""",['C6H13O9P'],[-2]
CE3086,"""4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid O-glucoside""",['C16H20NO9'],[-1]
CE3092,"""Glutathionyl-3-hydroxykynurenine glucoside""",['C26H36N5O14S'],[-1]
CE3087,"""Beta-carboline""",['C11H8N2'],[0]
CE3136,"""9-cis-4-oxo-13,14-dihydro-retinoate""",['C20H27O3'],[-1]
CE3140,"""1-(1,2,3,4,5-pentahydroxypent-1-yl)-1,2,3,4-tetrahydro-beta-carboline-3-carboxylate""",['C17H22N2O7'],[0]
CE3481,"""1-lyso-2-arachidonoyl-phosphatidate""",['C23H37O7P'],[-2]
CE3554,"""20-trihydroxy-leukotriene-B4""",['C20H31O7'],[-1]
CE4633,"""Hypochlorous acid""",['ClHO'],[0]
CE4722,"""Beta-casomorphin (1-6)""",['C38H49N6O10'],[-1]
CE4723,"""Neocasomorphin (1-5)""",['C29H40N5O9'],[-1]
CE4724,"""Apelin (1-12)""",['C60H105N22O15S'],[3]
CE4753,"""Dynorphin B (10-13)""",['C20H40N5O6'],[1]
CE4754,"""Dynorphin B (6-9)""",['C26H45N11O6'],[2]
CE4790,"""(3S)-3-Hydroxy-Cis-8-Tetradecenoyl Coenzyme A""",['C35H56N7O18P3S'],[-4]
CE4791,"""3(S)-Hydroxy-Dihomo-Gama-Linolenoyl Coenzyme A""",['C41H64N7O18P3S'],[-4]
